idr animal length eff_length est_counts tpm coding main coding_ali main_ali fs pnps nd_pnps N_pnps sd_pnps S_pnps w dN N dS S 5refsp 5sp 10refsp 10sp 20refsp 20sp 5 10 20
octo_c19220_g1_i1 octo 637 471.211 411 436.987 7,322,323,557 7,322 7,322,323,557 7,322 1 0.09922179783083832 35.666666666666664 432.4999999999998 94.33333333333333 113.50000000000024 0.0363 0.0748 406.98 2.061 139.02 0 0.0 0 0.6656655082734381 0 0.7538708535398065 0.6798519401438976 0.6917978927874594 0.7333044634962416
cras_c872_g1_i1 cras 539 490 180 89.2693 0,534 0,534 0,534 0,534 0 0.09408139418535444 29.166666666666664 410.33333333333326 79.83333333333334 105.66666666666677 0.0491 0.0677 384.62 1.3791 131.38 0 0.6508101622312723 0 0.6494248372007745 0 0.687610076972719 0.6577689049188986 0.6687508342877331 0.7059143035513374
minu_c7065_g1_i1 minu 540 352.389 161 80.1447 1,517 1,517 18,534 18,534 0 0.09408139418535445 29.166666666666664 410.3333333333332 79.83333333333334 105.66666666666679 0.0491 0.0677 384.62 1.3791 131.38 0 0.6773341637750274 0 0.6941958165517349 0 0.7146048851860967 0.6840268907250212 0.6964663592105611 0.7317864560911115
minu_c13337_g1_i1 minu 353 173.288 51 51.6266 0,291 0,291 0,317 0,317 0 0.08000966884215599 12.5 229.83333333333343 37.5 55.16666666666658 0.0415 0.0446 212.44 1.0745 72.56 0 0.619544642876662 0 0.6350432570095512 0 0.6541983609205368 0.6361517895811603 0.6403005546746476 0.6749910315634661
cras_c8756_g1_i1 cras 313 264 114 104.937 2,311 2,311 2,311 2,311 0 0.08000966884215599 12.5 229.83333333333343 37.5 55.16666666666658 0.0415 0.0446 212.44 1.0745 72.56 0 0.6399404071215079 0 0.6354959878159436 0 0.6683454975612275 0.6571807616006041 0.6593977284793848 0.6907280887631703
cras_c8927_g1_i1 cras 312 263 213 196.811 6,252 6,252 23,269 23,269 0 0.1311688311688311 12.0 192.50000000000003 24.0 50.49999999999998 0.0795 0.052 181.13 0.6543 61.87 0 0.7624239290706248 0 0.7601694527017627 0 0.7810080782359692 0.7775846588351126 0.7837114708875451 0.8058960290087006
minu_c31383_g1_i1 minu 332 154.705 596 675.791 23,266 23,266 23,269 23,269 0 0.1311688311688311 12.0 192.50000000000003 24.0 50.49999999999998 0.0795 0.052 181.13 0.6543 61.87 0 0.8483605034775877 0 0.855757961230215 0 0.856514615585864 0.8442299690412888 0.8444453490427637 0.859298283142577
cras_c923_g1_i1 cras 786 737 253 83.4216 2,749 2,749 363,1110 363,1110 0 0.1581665613493792 61.333333333333336 584.6666666666667 107.66666666666666 162.33333333333331 0.0754 0.098 556.8 1.3003 190.2 0 0.6177786947879318 0 0.614100174501164 0 0.6495572381534946 0.6260990651239992 0.6328718319296747 0.6657068657545656
minu_c34074_g1_i1 minu 1139 950.91 3978 733.833 30,1110 30,1110 30,1110 30,1110 0 0.1581665613493792 61.333333333333336 584.6666666666667 107.66666666666666 162.33333333333331 0.0754 0.098 556.8 1.3003 190.2 0 0.7017187234685692 0 0.7152784449320672 0 0.7309775247396199 0.7099584510740273 0.7192548321239028 0.748887222093368
cras_c9307_g1_i1 cras 1504 1455 707 118.082 48,1479 48,1479 48,1479 48,1479 0 0.14920394634610562 110.16666666666667 1134.6666666666667 192.83333333333331 296.3333333333333 0.1012 0.1034 1066.65 1.0213 364.35 0 0.7095696091085737 0 0.7098754201040277 0 0.7433829391487837 0.716528494394595 0.7259813796640711 0.7575345383768534
minu_c20737_g1_i1 minu 1468 1279.91 345 47.2837 1,1435 1,1435 43,1479 43,1479 0 0.1492039463461056 110.16666666666667 1134.6666666666667 192.83333333333331 296.33333333333326 0.1012 0.1034 1066.65 1.0213 364.35 0 0.7529971674396122 0 0.7606979877147542 0 0.7777696535077392 0.750439332556266 0.7557491291274466 0.7826453259521886
cras_c9318_g1_i1 cras 1459 1410 1349 232.498 1,1402 1,1402 1,1402 1,1402 0 0.09781420765027324 89.5 1098.0 237.5 285.00000000000006 0.0411 0.0776 1030.87 1.8886 352.13 0 0.6252734927092799 0 0.6219637682106977 0 0.657736012241841 0.6349484765578824 0.6408861520303148 0.6753445375903185
minu_c19654_g1_i1 minu 1443 1254.91 1484 207.44 1,1384 1,1384 19,1402 19,1402 0 0.09781420765027324 89.5 1098.0 237.5 285.00000000000006 0.0411 0.0776 1030.87 1.8886 352.13 0 0.63267279542545 0 0.6413354550937712 0 0.6605667350445638 0.6301653693628839 0.6347219193564807 0.6702066369395059
cras_c9321_g1_i1 cras 2099 2050 32740 3881.06 41,2060 41,2060 59,2078 59,2078 0 0.1207034553582222 115.0 1601.9999999999982 248.0 417.0000000000017 0.0893 0.0737 1504.94 0.8248 514.06 1 0.7828050669419755 1 0.7863043665120946 1 0.8029504540658274 0.7940688263304831 0.7983874821467917 0.8186383000399189
minu_c36730_g1_i1 minu 2110 1921.91 18460 1684.89 33,2067 33,2067 44,2078 44,2078 0 0.1207034553582222 115.0 1601.9999999999982 248.0 417.0000000000017 0.0893 0.0737 1504.94 0.8248 514.06 0 0.8157427064584301 0 0.8239010381245063 1 0.8312973714936787 0.8138422086024452 0.8180703653070005 0.8346955246921137
cras_c9335_g1_i1 cras 2892 2843 4822 412.17 16,2848 16,2848 16,2850 16,2850 0 0.1385524745412397 206.99999999999997 2231.4999999999986 391.99999999999994 585.5000000000014 0.077 0.0877 2099.76 1.1387 717.24 0 0.7615180136217744 0 0.7664933576766 0 0.787990108404288 0.7778932379687729 0.784578889906118 0.8085740939327746
minu_c29974_g1_i1 minu 2841 2652.91 2419 159.95 2,2819 2,2819 31,2850 31,2850 0 0.1385524745412397 206.99999999999997 2231.4999999999986 391.99999999999994 585.5000000000014 0.077 0.0877 2099.76 1.1387 717.24 0 0.8224949331939049 0 0.8321453764548135 0 0.8385888464896527 0.8230783088166068 0.8307794011742788 0.8489432105343919
cras_c9355_g1_i1 cras 1313 1264 17105 3288.53 13,1261 13,1261 13,1261 13,1261 0 0.11225500152330638 39.83333333333333 610.666666666667 93.16666666666666 160.3333333333331 0.0795 0.0635 574.69 0.7987 196.31 0 0.8064398073964612 1 0.813654308239116 1 0.8301699532935181 0.8212399263046589 0.8288397191919639 0.8486893726589817
minu_c7640_g1_i1 minu 815 626.91 13864 3879.32 2,773 2,773 490,1261 490,1261 0 0.11225500152330638 39.83333333333333 610.666666666667 93.16666666666666 160.3333333333331 0.0795 0.0635 574.69 0.7987 196.31 1 0.8259961551103465 1 0.8339247307603463 1 0.8394101617974977 0.8223797070814699 0.8260783117976618 0.8418841743212687
cras_c9395_g1_i1 cras 675 626 490 190.216 1,652 1,652 1,652 1,652 0 0.07990889188250266 30.166666666666668 506.16666666666646 96.83333333333333 129.83333333333354 0.0464 0.0591 474.07 1.2731 161.93 0 0.6329167646092757 0 0.6225735371762722 0 0.6579676951727558 0.637067781804821 0.6411309584675495 0.6758923106482875
minu_c24795_g1_i1 minu 656 467.965 1422 533.038 1,637 1,637 16,652 16,652 0 0.07990889188250264 30.166666666666668 506.1666666666665 96.83333333333333 129.8333333333335 0.0464 0.0591 474.07 1.2731 161.93 0 0.6166130570958104 0 0.6293514411525643 0 0.6520299758809198 0.6193336178912817 0.6284361567470734 0.6673621312890987
cras_c9539_g1_i1 cras 3644 3595 3063 207.049 2,3602 2,3602 66,3741 66,3741 0 0.06426732758538156 122.66666666666666 2809.1666666666706 537.3333333333333 790.8333333333295 0.0293 0.0345 2683.39 1.1772 916.61 0 0.7349979802661888 0 0.7385922571082224 0 0.7689889140430639 0.7415254806249606 0.7527095865228899 0.783073688320767
minu_c21198_g1_i1 minu 3751 3562.91 3297 162.325 112,3739 112,3739 112,3741 112,3741 0 0.06426732758538156 122.66666666666666 2809.1666666666706 537.3333333333333 790.8333333333295 0.0293 0.0345 2683.39 1.1772 916.61 0 0.7441674580633808 0 0.7541678217372191 0 0.7686064470933389 0.7356280278535556 0.743661167060029 0.7726410281292888
cras_c9547_g1_i1 cras 1028 979 213 52.8716 1,1006 1,1006 172,1283 172,1283 0 0.12028447660707757 69.33333333333334 787.0000000000006 159.66666666666669 217.99999999999946 0.0687 0.0908 749.11 1.3203 255.89 0 0.6952223780088382 0 0.6901759421732785 0 0.7257380744976929 0.7008916894906917 0.7092282047385972 0.7436260254213503
minu_c16279_g1_i1 minu 1309 1120.91 359 56.1818 2,1283 2,1283 2,1283 2,1283 0 0.12028447660707757 69.33333333333334 787.0000000000006 159.66666666666669 217.99999999999946 0.0687 0.0908 749.11 1.3203 255.89 0 0.7014190541100392 0 0.7135843388085484 0 0.7272557257766988 0.7035400708905125 0.7101511564330234 0.7408163399798369
cras_c9558_g1_i1 cras 735 686 1834 649.682 15,693 15,693 15,695 15,695 0 0.11335359130447033 45.33333333333333 533.6666666666664 103.66666666666667 138.3333333333336 0.0551 0.0805 500.9 1.4609 171.1 0 0.7745977241822605 0 0.7797106237917188 0 0.8013816041492694 0.7904213785690337 0.7989724562801599 0.8204008313817251
minu_c34682_g1_i1 minu 736 547.91 1706 546.187 2,674 2,674 20,695 20,695 0 0.11335359130447033 45.33333333333333 533.6666666666664 103.66666666666667 138.3333333333336 0.0551 0.0805 500.9 1.4609 171.1 0 0.8077530051490199 0 0.8168457459956889 0 0.8259891784023112 0.8138015421107267 0.8207357335780823 0.8405295074787122
cras_c9566_g1_i1 cras 1362 1313 1316 243.566 0,1317 0,1317 23,1352 23,1352 0 0.07936584293644725 63.83333333333333 1037.0000000000005 217.16666666666666 279.99999999999966 0.0384 0.0603 981.68 1.5722 335.32 0 0.6388849014297583 0 0.6314005307905136 0 0.6692281497146838 0.6519572364663307 0.6560840048006314 0.6917644056527611
minu_c15111_g1_i1 minu 1385 1196.91 2054 301.031 5,1349 5,1349 5,1352 5,1352 0 0.07936584293644725 63.83333333333333 1037.0000000000005 217.16666666666666 279.99999999999966 0.0384 0.0603 981.68 1.5722 335.32 0 0.6093713567356699 0 0.6162287978532006 0 0.6385720864250076 0.6038080476719906 0.6075056551557182 0.6473532249716657
cras_c957_g1_i1 cras 713 664 1485 543.481 0,672 0,672 0,672 0,672 0 0.11402159843598651 51.16666666666667 533.4999999999998 98.83333333333334 117.50000000000024 0.0662 0.1012 485.25 1.5291 165.75 0 0.7370191299434512 0 0.7379823849087996 0 0.7724589974171449 0.7400472178009904 0.7495877657323038 0.7809197691718569
minu_c5987_g1_i1 minu 690 501.965 505 176.478 2,653 2,653 21,672 21,672 0 0.11402159843598651 51.16666666666667 533.4999999999998 98.83333333333334 117.50000000000024 0.0662 0.1012 485.25 1.5291 165.75 0 0.7430056802195251 0 0.7504280477871889 0 0.7693850591228324 0.7490204370636004 0.7550629847923614 0.7836612156824293
cras_c9599_g1_i1 cras 1645 1596 638 97.1434 2,1613 2,1613 1081,2692 1081,2692 0 0.0824682395644285 82.83333333333334 1285.666666666666 254.16666666666666 325.3333333333339 0.0335 0.0538 1200.82 1.607 410.18 0 0.7091676744768748 0 0.7130648891728144 0 0.7432996703948389 0.7254070349519786 0.7356051188990873 0.7669584740170433
minu_c2527_g1_i1 minu 2716 2527.91 640 44.411 1,2692 1,2692 1,2692 1,2692 0 0.0824682395644285 82.83333333333334 1285.666666666666 254.16666666666666 325.3333333333339 0.0335 0.0538 1200.82 1.607 410.18 0 0.7440372110526198 0 0.7547098149693365 0 0.7691133643830292 0.7435415500808767 0.7508818223779633 0.778859692076922
cras_c9674_g1_i1 cras 1172 1123 24646 5333.26 1,1120 1,1120 1,1125 1,1125 0 0.12807312770572968 79.5 862.833333333334 173.49999999999997 241.16666666666595 0.0609 0.0884 822.91 1.451 281.09 1 0.731727852127529 1 0.7317906287252764 1 0.7624421028115951 0.7373456345848229 0.7480095865321015 0.7775531930063874
minu_c26879_g1_i1 minu 1148 959.91 14030 2563.89 2,1106 2,1106 16,1125 16,1125 0 0.12807312770572968 79.5 862.833333333334 173.49999999999997 241.16666666666595 0.0609 0.0884 822.91 1.451 281.09 0 0.7551394723007877 1 0.7661028111939476 1 0.7769624368337379 0.7594786817948396 0.7668086795374656 0.7903976989719889
cras_c9685_g1_i1 cras 1169 1120 719 156.004 2,1133 2,1133 436,1567 436,1567 0 0.08227892568581707 57.0 905.0000000000007 173.0 225.99999999999932 0.0403 0.0561 843.03 1.3937 287.97 0 0.7240358288646069 0 0.7248401752462801 0 0.7588242640022285 0.729948253458385 0.7393693249262131 0.7715420557858046
minu_c30662_g1_i1 minu 1615 1426.91 715 87.8985 1,1567 1,1567 1,1567 1,1567 0 0.08227892568581707 57.0 905.0000000000007 173.0 225.99999999999932 0.0403 0.0561 843.03 1.3937 287.97 0 0.7691772963327483 0 0.7803918975664982 0 0.7948077564588522 0.7676597788052905 0.7787202994531135 0.8063398697397385
cras_c9714_g1_i1 cras 1432 1383 2256 396.408 55,1390 55,1390 55,1390 55,1390 0 0.13706132751658656 112.33333333333333 1041.8333333333348 204.66666666666666 260.16666666666515 0.0637 0.1065 970.49 1.6721 331.51 0 0.7105047553064633 0 0.7102888568498874 0 0.7429878456737564 0.7213456605411429 0.72887897952565 0.7621110112878937
minu_c16205_g1_i1 minu 1339 1150.91 771 117.513 5,1313 5,1313 27,1386 27,1386 0 0.13706132751658656 112.33333333333333 1041.8333333333348 204.66666666666666 260.16666666666515 0.0637 0.1065 970.49 1.6721 331.51 0 0.6552727960526957 0 0.6690266801158852 0 0.6903690276422285 0.6588094141148131 0.6660785060428271 0.7026726718609354
cras_c9720_g1_i1 cras 1235 1186 874 179.082 0,1194 0,1194 0,1194 0,1194 0 0.08123802020589908 55.5 926.1666666666672 186.5 252.83333333333283 0.0352 0.0493 878.81 1.401 300.19 0 0.6950276146154329 0 0.6923272735730299 0 0.7229309927813117 0.7016858502242139 0.7101820191246242 0.740187909706118
minu_c14006_g1_i1 minu 1215 1026.91 1228 209.767 1,1180 1,1180 6,1194 6,1194 0 0.08123802020589908 55.5 926.1666666666672 186.5 252.83333333333283 0.0352 0.0493 878.81 1.401 300.19 0 0.7445007253909353 0 0.7586726300911296 0 0.7727624094658683 0.7490226917813105 0.7591153262475524 0.7868055308107464
cras_c972_g1_i1 cras 972 923 342 90.043 2,950 2,950 277,1225 277,1225 0 0.0740937915916384 45.333333333333336 750.8333333333338 160.66666666666666 197.16666666666617 0.0332 0.0567 706.63 1.7063 241.37 0 0.6498449555169364 0 0.643107068208147 0 0.6783421424813592 0.6623408729199479 0.6670567354407305 0.7028410630869241
minu_c27068_g1_i1 minu 1247 1058.91 277 45.8873 1,1225 1,1225 1,1225 1,1225 0 0.0740937915916384 45.333333333333336 750.8333333333338 160.66666666666666 197.16666666666617 0.0332 0.0567 706.63 1.7063 241.37 0 0.621129507186934 0 0.6298837848852744 0 0.6503163895342113 0.622283227863759 0.6254670427551395 0.6637887200493405
cras_c9739_g1_i1 cras 1159 1110 400 87.5715 54,1131 54,1131 230,1307 230,1307 0 0.06106869309841977 41.0 828.8333333333342 167.0 206.1666666666658 0.0316 0.0466 771.48 1.4728 263.52 0 0.594613729264218 0 0.5888839868831033 0 0.6256520758420715 0.6064600016992967 0.6115311264367863 0.6470880674976118
minu_c24042_g1_i1 minu 1361 1172.91 665 99.4555 272,1307 272,1307 272,1307 272,1307 0 0.06106869309841977 41.0 828.8333333333342 167.0 206.1666666666658 0.0316 0.0466 771.48 1.4728 263.52 0 0.6194634467995714 0 0.624769306355683 0 0.6371821423552739 0.6139336102544324 0.6174853243285269 0.6505092288964991
cras_c9754_g1_i1 cras 3586 3537 5709 392.239 10,3541 10,3541 10,3544 10,3544 0 0.1486560314843977 277.6666666666667 2799.1666666666733 478.33333333333326 716.8333333333268 0.0874 0.0977 2620.78 1.1176 895.22 0 0.7737333981196568 0 0.7794271357442776 0 0.8023717610465778 0.7855262382733281 0.7930719456021506 0.8174362720532665
minu_c21368_g1_i1 minu 3557 3368.91 1609 83.7796 0,3519 0,3519 22,3548 22,3548 0 0.1486560314843977 277.6666666666667 2799.1666666666733 478.33333333333326 716.8333333333268 0.0874 0.0977 2620.78 1.1176 895.22 0 0.8214947154015573 0 0.8290324586558082 0 0.8404667876320091 0.8226634299317145 0.8286858660451462 0.8489281562635232
cras_c9757_g1_i1 cras 1749 1700 3982 569.217 18,1704 18,1704 18,1704 18,1704 0 0.08731942109108859 73.0 1305.6666666666658 232.0 362.3333333333341 0.0517 0.0515 1243.31 0.9956 424.69 0 0.7218721435320636 0 0.7279867967683407 0 0.7591848042672019 0.7358638885382108 0.7461154440443343 0.7762847081916375
minu_c24021_g1_i1 minu 1706 1517.91 294 33.9761 0,1668 0,1668 36,1704 36,1704 0 0.08731942109108859 73.0 1305.6666666666658 232.0 362.3333333333341 0.0517 0.0515 1243.31 0.9956 424.69 0 0.7264239931829238 0 0.7355160123357349 0 0.7530264814809656 0.7272447527502015 0.7348410775052546 0.764822508624144
cras_c9786_g1_i1 cras 747 698 299 104.098 1,745 1,745 318,1062 318,1062 0 0.025733474726051617 8.0 410.0 69.0 91.00000000000003 0.0157 0.0164 373.44 1.0425 127.56 0 0.8102980057461768 0 0.8159358191385778 0 0.8375379599552281 0.8158617723434289 0.8251457398035236 0.8518922154903741
minu_c16595_g2_i1 minu 822 633.91 81 22.4145 0,819 0,819 0,819 0,819 0 0.025733474726051617 8.0 410.0 69.0 91.00000000000003 0.0157 0.0164 373.44 1.0425 127.56 0 0.7622109979325946 0 0.7664153665628758 0 0.7871912726571039 0.7557469826918657 0.7621888548609607 0.791259930137118
eury_eury_c17935_g1_i1 eury 1715 1556.05 1797 492.787 4,1669 4,1669 4,1681 4,1681 0 0.19168349848437136 176.66666666666666 1292.9999999999982 252.33333333333331 354.00000000000176 0.0954 0.1388 1227.65 1.4551 419.35 0 0.0 0 0.0 0 0.7459297149308439 0.7339413651408612 0.741358299224657 0.7665673002470367
rari_c20026_g1_i1 rari 1693 1493.05 2738 577.605 0,1662 0,1662 1,1681 1,1681 0 0.19168349848437136 176.66666666666666 1292.9999999999982 252.33333333333331 354.00000000000176 0.0954 0.1388 1227.65 1.4551 419.35 0 0.6145900490351714 0 0.6258035150243549 0 0.6653417472126849 0.759866909368192 0.7656031152294527 0.789685491313233
cras_c9798_g1_i1 cras 1685 1636 1382 205.282 1,1660 1,1660 2,1681 2,1681 0 0.215036313999316 193.33333333333331 1301.833333333332 246.66666666666666 357.1666666666681 0.1008 0.1485 1236.6 1.4735 422.4 0 0.7582158140681905 0 0.7621874757915826 0 0.7890006248961786 0.7673761102733746 0.7773140830295383 0.8051558974860257
minu_c15320_g1_i1 minu 1681 1492.91 474 55.695 0,1656 0,1656 19,1681 19,1681 0 0.19953349534266102 182.33333333333334 1288.9999999999986 251.66666666666666 355.0000000000014 0.0938 0.1417 1225.42 1.5101 418.58 0 0.7887984444614635 0 0.7976146383296482 0 0.8054701538002577 0.7863890329247104 0.7915842207472457 0.8115254879631618
cras_c9802_g1_i1 cras 1339 1290 1127 212.305 51,1317 51,1317 51,1318 51,1318 0 0.1349951803180631 100.5 978.166666666667 214.5 281.8333333333331 0.0518 0.0919 939.19 1.7749 320.81 0 0.7230358792508512 0 0.7256670123195578 0 0.7571187219058327 0.7306687454260956 0.7426096054994535 0.7745062352155413
minu_c18270_g1_i1 minu 1316 1127.91 8138 1265.65 2,1262 2,1262 21,1318 21,1318 0 0.13499518031806312 100.5 978.1666666666669 214.5 281.83333333333314 0.0518 0.0919 939.19 1.7749 320.81 0 0.693226818777444 0 0.7030616273416747 1 0.7150605382730956 0.6875488773072825 0.6925758231238486 0.7207921243158278
rari_c20534_g3_i1 rari 2373 2173.05 148 21.4518 1,2371 1,2371 1,2371 1,2371 0 0.1526103183303026 147.16666666666669 1325.1666666666665 229.83333333333334 315.83333333333354 0.0777 0.1093 1223.18 1.4067 417.82 0 0.6756141001475507 0 0.67812787941627 0 0.7130105314520521 0.7725921232865075 0.7769151283388518 0.7988995896437512
petz_comp15773_c0_seq1 petz     0,2307 0,2307 730,3037 730,3037 0 0.1526103183303026 147.16666666666669 1325.1666666666665 229.83333333333334 315.83333333333354 0.0777 0.1093 1223.18 1.4067 417.82       0.8038581686256695 0.814775436958995 0.8385206371383979
petz_comp27463_c6_seq1 petz     2,263 2,263 2,283 2,283 0 0.12711022840119154 16.5 194.33333333333337 28.5 42.66666666666664 0.0963 0.0935 176.66 0.9717 60.34       0.8061110743554535 0.8098340919640956 0.828884922501858
rari_c26524_g1_i1 rari 262 92.8969 5 16.9527 2,260 2,260 26,284 26,284 0 0.12711022840119154 16.5 194.33333333333337 28.5 42.66666666666664 0.0963 0.0935 176.66 0.9717 60.34 0 0.7217863131489647 0 0.7129778894912229 0 0.7361976559839365 0.8137517494075008 0.8135915663200574 0.8286070174553025
petz_comp28521_c0_seq1 petz     2,296 2,296 11,306 11,306 0 0.1534988713318282 22.666666666666664 221.50000000000006 38.333333333333336 57.49999999999994 0.0934 0.1054 207.96 1.1292 71.04       0.6959461001121573 0.7004268347110142 0.7323958318073731
rari_c7594_g1_i1 rari 341 155.599 1657 3354.18 22,301 22,301 22,306 22,306 0 0.1534988713318282 22.666666666666664 221.50000000000006 38.333333333333336 57.49999999999994 0.0934 0.1054 207.96 1.1292 71.04 0 0.5961024632646611 0 0.6069761721660814 0 0.6461875922772894 0.7441682293946447 0.7542816920011671 0.7801145394628185
petz_comp5616_c0_seq1 petz     1,1171 1,1171 1,1178 1,1178 0 0.10306088377310176 84.33333333333334 918.8333333333343 215.66666666666669 242.16666666666572 0.0349 0.0849 865.39 2.4352 295.61       0.678699128218807 0.6841568285954357 0.7129443096083864
eury_eury_c1180_g1_i1 eury 1249 1090.05 1459 571.142 0,1182 0,1182 0,1191 0,1191 0 0.10306088377310176 84.33333333333334 918.8333333333343 215.66666666666669 242.16666666666572 0.0349 0.0849 865.39 2.4352 295.61 0 0.0 0 0.0 0 0.6205737488629138 0.618218921875524 0.6247335420071451 0.6598451328239805
petz_comp4119_c0_seq1 petz     1,1315 1,1315 20,1351 20,1351 0 0.1258396956367008 114.33333333333333 1041.333333333334 232.66666666666666 266.666666666666 0.046 0.1059 974.97 2.3016 333.03       0.651046435943773 0.6596852718335752 0.6955355758536844
